"","date","cpi","gcpi_annual","gcpi","is_bid","mean_bie","ss3","wi_nli","wi_bertgpt4","wi_dict"
"63","2016-03-01",238.08,0.00891616096552195,0.313479623824442,1.675,0.0180661992814542,-0.153478537936842,-0.10507701854993,1.65753053199267,-0.162218401774707
"64","2016-04-01",238.992,0.0117262575035348,0.383064516129017,1.69,0.0172411753796999,-0.0574162476632774,-0.0623436790872261,1.7391185861258,-0.0675797928205224
"65","2016-05-01",239.557,0.0107847646212462,0.236409586931785,1.87,0.0185586140601254,0.0057456645402999,-0.0268190010754496,1.78370887854874,-0.0112123093968332
"66","2016-06-01",240.222,0.0107928653479594,0.27759572878272,1.84,0.0177249583285854,-0.146235838529537,-0.0218423774919413,1.82650392495752,-0.0144673007323032
"67","2016-07-01",240.101,0.00868363343051826,-0.0503700743478941,1.445,0.0172310455853204,0.0588877511942701,0.0274938202203902,1.85826434916612,0.0091625626916262
"68","2016-08-01",240.545,0.0105531585956569,0.184922178583169,1.49,0.0176311102487551,0.0342700304778555,0.0129574938282365,1.79090695621071,-0.00129787618972749
"69","2016-09-01",241.176,0.0154864462016522,0.262320979442521,1.91,0.0190171383606498,0.0554948146272813,0.00958480924666263,1.753925059514,0.00258536159978414
"70","2016-10-01",241.741,0.0168592496624365,0.234268749792688,2.04,0.0172636947329096,0.0546774811433716,0.0603852829714856,1.8002312239378,0.0283999121191141
"71","2016-11-01",242.026,0.0168433347197889,0.117894771677118,2.003,0.0198382087908843,0.0947614039119435,0.096777957717656,1.88153020058216,0.0365746953901092
"72","2016-12-01",242.637,0.0205079891151199,0.252452215877619,2.256,0.0206830867691194,0.0208031157554069,0.0931989587272889,1.8727668786396,0.0402937150092788
"73","2017-01-01",243.618,0.0251039334825711,0.404307669481563,2.24,0.0204850807035323,0.13721567471177,0.167499063181885,1.92643764948918,0.0417062041469901
"74","2017-02-01",244.006,0.0281036168132942,0.159265735700975,2.22,0.0201255484431452,0.104664635813388,0.213887059145229,2.01136183584488,0.0781475752618759
"75","2017-03-01",243.892,0.0244119623655914,-0.0467201626189517,1.94,0.0207436587594408,0.00736553191757627,0.215512151421765,2.01955047183612,0.0785193335893397
"76","2017-04-01",244.193,0.021762234719154,0.123415282174077,1.54,0.0189781667778466,0.201438516549679,0.268637196278409,2.06646209838933,0.129290662974644
"77","2017-05-01",244.004,0.0185634316676198,-0.0773977960056293,1.69,0.0202559734498281,-0.0990030528315401,0.243363301393887,1.98223178632178,0.102810138173649
"78","2017-06-01",244.163,0.0164056580995913,0.0651628661825221,1.525,0.019643604378693,-0.0261252375757613,0.25361515164102,1.98677508122337,0.103669890062421
"79","2017-07-01",244.243,0.0172510735065661,0.0327649971535449,1.596,0.0171452450137122,0.214012297154986,0.168510424362108,1.92757083471808,0.0415292742969883
"80","2017-08-01",245.183,0.0192812155729698,0.384862616328818,1.8,0.0193303456350007,-0.00549244595749776,0.228089060459564,1.9859536151147,0.0957699302531354
"81","2017-09-01",246.435,0.0218056523037118,0.510638992099777,2.061,0.0190504664315829,0.172291969690229,0.230119644782984,2.00894477990878,0.102212211002434
"82","2017-10-01",246.626,0.0202075775313248,0.0775052245013841,2.08,0.0184410430368709,0.208547636500953,0.32104636503379,2.04608771088541,0.104176223336868
"83","2017-11-01",247.284,0.0217249386429557,0.266800742825168,1.79,0.0203630203497998,0.0140189499421104,0.319405214859592,2.0870794837351,0.0915323479896025
"84","2017-12-01",247.805,0.0212993071955225,0.210688924475511,1.9,0.0206091693527813,0.0952909812022655,0.325262862024946,2.09884507336229,0.0923463049639889
"85","2018-01-01",248.859,0.0215131886806395,0.425334436351155,1.964,0.0199177203752389,0.219544801439843,0.388171248993278,2.16595988452007,0.130203611146883
"86","2018-02-01",249.529,0.0226346893109186,0.269228760060902,2,0.0202120071220855,0.168181305892867,0.4211640971071,2.22358050199495,0.148206478041071
"87","2018-03-01",249.577,0.0233094976464994,0.0192362410782021,1.938,0.021454668860111,0.271488101587165,0.420221559480759,2.20975038249894,0.155128067045071
"88","2018-04-01",250.227,0.024709963021053,0.260440665606199,1.92,0.0225162436745356,0.224456288352376,0.43552644897464,2.21053456683617,0.157660387768892
"89","2018-05-01",250.792,0.027819216078425,0.225794978159821,2,0.0195182375655732,0.236771667345674,0.431913267328141,2.19248255837112,0.210130827884061
"90","2018-06-01",251.018,0.0280755069359402,0.090114517209483,2.1,0.0211405228851353,0.0270067570920109,0.433984136435688,2.19577763682488,0.194846809152737
"91","2018-07-01",251.214,0.0285412478556193,0.0780820498928358,1.875,0.0206380806281538,0.345670345644248,0.463508322419572,2.25091312859116,0.217836889234311
"92","2018-08-01",251.663,0.0264292385687426,0.178732077033938,2.13,0.021252999968115,0.282995407908602,0.507974644686768,2.27196121959961,0.225321684184215
"93","2018-09-01",252.182,0.0233205510580883,0.206228170211742,2.26,0.0219660601985481,0.0760298419752508,0.498175024995651,2.26268937017976,0.222822529985748
"94","2018-10-01",252.772,0.0249203247021805,0.233958014449875,1.92,0.0232097482620193,0.408632172515718,0.496586047560153,2.24096226987443,0.214758946940509
"95","2018-11-01",252.594,0.0214732857766777,-0.0704191919991159,1.458,0.0223539009423689,0.159381890127261,0.485181373221565,2.23948035731444,0.198611544194439
"96","2018-12-01",252.767,0.0200238090434011,0.0684893544581344,0.69,0.0232869324142756,0.0483101255546049,0.470474947066423,2.22123039042286,0.193697355178383
"97","2019-01-01",252.561,0.0148758935782913,-0.0814979803534399,1.3,0.02,0.0899946948943398,0.342225653874724,2.05690055484988,0.0897292307749833
"98","2019-02-01",253.319,0.0151886153513219,0.300125514232197,1.621,0.0191082659103939,-0.0147329069834814,0.285555525870101,2.04747085847821,0.0369324794078989
"99","2019-03-01",254.277,0.018831863513064,0.37817929172308,1.806,0.0194620882044412,0.0875285892713146,0.291606340727486,2.02939082545303,0.0357695143464789
"100","2019-04-01",255.233,0.0200058347020906,0.375967940474364,1.99,0.0191952587090349,0.208743242507044,0.289468278139595,2.06486143371414,0.0640358648373346
"101","2019-05-01",255.296,0.0179591055536061,0.0246833285664438,1.63,0.019633079860179,0.211405637496937,0.286131412144702,2.01739036144536,0.098089747631606
"102","2019-06-01",255.213,0.0167119489439005,-0.0325112810228068,1.35,0.0198600120035294,0.120152098076546,0.290637376882151,2.05010960340248,0.100188541185457
"103","2019-07-01",255.802,0.0182633133503707,0.230787616618278,1.42,0.0188761509720381,0.0598604604220599,0.277116084880924,2.03452076982366,0.0617863722117091
"104","2019-08-01",256.036,0.0173764121066664,0.0914770017435451,1.28,0.0195021290989659,0.0705734046673023,0.254895246796595,2.03469159623133,0.0860596186010607
"105","2019-09-01",256.43,0.0168449770403916,0.153884609976718,1.34,0.0201769191225622,0.0525619122156205,0.262102110285753,2.03840470630432,0.0852789605004877
"106","2019-10-01",257.155,0.0173397369961863,0.282728229926277,1.48,0.0182994654654086,-0.0697980539904165,0.235231078723124,1.99883021090758,0.0693517974544483
"107","2019-11-01",257.879,0.0209229039486292,0.281542260504386,1.53,0.0196566034458524,0.0264165856981404,0.248681982192576,2.0156953587767,0.0333751043879935
"108","2019-12-01",258.63,0.0231952746996245,0.291221852108925,1.67,0.0186102684528082,0.0152927804685633,0.253649195620006,2.02771627606048,0.0266053491854517
"109","2020-01-01",258.906,0.0251226436385665,0.106716158218312,1.184,0.0194754289796013,0.0237821308986895,0.273176168801895,1.98220312640915,-0.011994084638602
"110","2020-02-01",259.246,0.0233973764305084,0.1313217924652,0.97,0.0173972920314992,0.0336374475606499,0.292213909070528,2.01905063794491,0.0178894058089669
"111","2020-03-01",258.15,0.015231420852063,-0.422764478526194,-1.08,0.0185704414138729,0.109580770316012,0.276636120557844,2.01115551356645,0.0258895551101083
"112","2020-04-01",256.126,0.00349876387457715,-0.784040286655041,-0.99,0.0137432365641771,-0.148705165930151,0.0561780119972926,1.86091812759701,-0.0730692551828028
"113","2020-05-01",255.848,0.00216219603910761,-0.108540327807394,-0.06,0.0149097987062231,-0.0289992798514505,-0.113095046373213,1.71950805737806,-0.164747150251895
"114","2020-06-01",257.004,0.00701766759530287,0.451830774522377,1.24,0.0174348975046435,0.0267443479906069,-0.131747749916595,1.68345314095381,-0.174579432639233
"115","2020-07-01",258.408,0.0101875669463101,0.546294999299612,1.47,0.0173044080630714,-0.0196481836686871,-0.0188787016489402,1.74330727153433,-0.118930769006829
"116","2020-08-01",259.366,0.0130059835335656,0.370731556298565,1.8,0.0173828815811863,-0.0611868494136434,0.0111388736773706,1.75143284518253,-0.0997554093809763
"117","2020-09-01",259.951,0.0137308427251102,0.225549994987784,1.42,0.0155574932070999,0.186456794542901,0.0211614830267639,1.7675334327287,-0.100539412360825
"118","2020-10-01",260.249,0.0120316540607808,0.11463698927876,1.14,0.0182154727160853,0.0930864610526623,0.13368598586101,1.92108691985627,-0.0437597265327247
"119","2020-11-01",260.895,0.0116954075360924,0.248223816421955,1.48,0.0188301494695384,0.132834008137724,0.217569474281845,2.03974369135592,0.0375641385298085
"120","2020-12-01",262.005,0.0130495302169122,0.425458517794519,1.96,0.0197715615313912,0.184468072264098,0.228862886036698,2.03892220623356,0.0378702177938081
"121","2021-01-01",262.518,0.0139510092465991,0.19579779011849,2.065,0.0218833343068078,0.485159437499096,0.364811542524498,2.145410355363,0.157471208029986
"122","2021-02-01",263.583,0.0167292841548183,0.405686467213706,2.216,0.0218064026315441,0.484700702839909,0.47964890473357,2.22863549839005,0.193003106046562
"123","2021-03-01",264.91,0.0261863257795858,0.503446732148882,2.545,0.0239097189142692,0.457277852221569,0.489250155511768,2.23838109384247,0.202523088275663
"124","2021-04-01",266.752,0.0414873929237956,0.695330489600243,2.826,0.025339558838919,0.520697251572528,0.543614898782534,2.28577789498271,0.226515162895333
"125","2021-05-01",268.452,0.0492636252775085,0.637296065259108,3.56,0.0283571575629517,0.425231987935404,0.6024919335813,2.34124997955553,0.257359579994435
"126","2021-06-01",270.664,0.0531509237210315,0.823983430929931,3.3988,0.0298639675381491,0.54549902656363,0.61808751903636,2.36851357570983,0.248779690960866
"127","2021-07-01",271.994,0.0525757716479367,0.49138415156802,3.415,0.0281636587725079,0.589725629955355,0.661974135730103,2.41545741815158,0.246630758359783
"128","2021-08-01",272.789,0.0517531210721529,0.292285859246877,3.019,0.0295859646149422,0.531804175358993,0.688197196069856,2.42010533719201,0.239926603146532
"129","2021-09-01",273.887,0.0536101034425718,0.402508898819232,3.0188,0.0305707609757316,0.664185394104279,0.69112679030788,2.42690432136626,0.247702388534312
"130","2021-10-01",276.434,0.062190440693336,0.929945561490686,3.7138,0.0310976151470215,0.576674949222979,0.722584642683083,2.43866184734401,0.239167480382931
"131","2021-11-01",278.799,0.0686253090323694,0.855538754277685,4.127,0.032896656061545,0.542124980065164,0.750131425034773,2.4699428702998,0.247356637357571
"132","2021-12-01",280.808,0.0717658059960689,0.720590819909694,3.593,0.0341661708049177,0.478065763337945,0.750563471025951,2.47217721417214,0.250457902788377
"133","2022-01-01",282.39,0.0756976664457294,0.563374262841521,3.44,0.0337544530891509,0.501692377359068,0.731201737523429,2.46541947743967,0.236972852623131
"134","2022-02-01",284.535,0.0794891931573736,0.759587804100725,4.752,0.0355822333220859,0.617254983951825,0.745464019845461,2.46882149386532,0.231337673219368
"135","2022-03-01",287.553,0.0854743120305008,1.06067794823133,5.305,0.0377872457269782,0.663898068803974,0.749646335578335,2.4713649867419,0.230937317356368
"136","2022-04-01",288.764,0.082518594049904,0.421139755106026,5.3463,0.0379011068400748,0.630669656832324,0.765138018240675,2.47916859722671,0.242668491108654
"137","2022-05-01",291.359,0.0853299658784437,0.898657727417529,5.02,0.0371931459482334,0.598682809337479,0.776307705708962,2.48386882375475,0.250469070982119
"138","2022-06-01",294.996,0.0898974374131765,1.24828819428953,4.5325,0.0365918227986385,0.496085022080806,0.774446169427391,2.47932578436473,0.248646059199368
"139","2022-07-01",294.977,0.0844981874600172,-0.0064407652985099,3.687,0.036663363647446,0.417175495537376,0.746480598484265,2.43710013713031,0.226437911583052
"140","2022-08-01",295.209,0.0821880647680076,0.0786501998460976,2.6213,0.0346661556530032,0.414971195362741,0.709095141798721,2.40246740907919,0.192371175400967
"141","2022-09-01",296.341,0.0819827154994579,0.383457143921762,2.165,0.0334626998488972,0.430748848510921,0.700573689040134,2.38846668520944,0.189310041838484
"142","2022-10-01",297.863,0.0775194078875969,0.513597510975528,3.2,0.03269187,0.32689218260246,0.662339224596259,2.36382147501493,0.170128355866403
"143","2022-11-01",298.648,0.071194659952152,0.263543978271907,2.76,0.0328987738121368,0.404548767171315,0.647684665350113,2.36654755658106,0.167929968313085
"144","2022-12-01",298.812,0.0641149824791316,0.054914146419871,2.37,0.0312120155868525,0.356306940998572,0.641956685687919,2.3627694393243,0.159636991979647
"145","2023-01-01",300.356,0.063621233046496,0.516712849550882,2.15,0.0298674884469295,0.224887050097022,0.594025938805408,2.33259628310262,0.137468385305706
"146","2023-02-01",301.509,0.059655226949233,0.383877798345966,3.07,0.0288121229017435,0.186750621870888,0.533613201395985,2.28337253915264,0.111149771959678
"147","2023-03-01",301.744,0.0493509022684515,0.0779412886514175,2.71,0.031293721045458,0.166655907304375,0.538038612027223,2.29398260040597,0.113650354035651
"148","2023-04-01",303.032,0.0494105913479519,0.426851900949132,2.25,0.0283949144148382,0.235402837148285,0.510415385999841,2.28525531029377,0.115399999111492
"149","2023-05-01",303.365,0.041206895959967,0.109889384619466,2.18,0.0293874988651952,0.066086728269438,0.449741760739863,2.2534847805101,0.113255062196777
"150","2023-06-01",304.003,0.0305326173914222,0.210307715128644,2.416,0.0266840957989258,-0.0113318713837361,0.436606733816379,2.24191916306091,0.108629653723523
"151","2023-07-01",304.628,0.0327178051170092,0.20559007641372,2.3663,0.0284803489797618,-0.0332205049568438,0.366316471942476,2.17210317589816,0.0728272510701522
